id,name,host_id,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,date_of_data_download,days_since_last_review
34013089,"Sharp Back Bay 1BR near Newbury St, Boston Common & Fenway by Blueground",107434423,Back Bay,42.349579999999996,-71.08941999999999,Entire home/apt,86,92,0,,,117,355,2020-01-31,
34020206,"Private, Quiet, Comfy, Clean Apartment in Boston",22727717,Roxbury,42.32489,-71.07686,Entire home/apt,175,91,5,2019-08-04,0.8,1,0,2020-01-31,180 days 00:00:00.000000000
34020828,Boston Lavish Living,203599098,Dorchester,42.29463,-71.06711999999999,Entire home/apt,158,91,43,2019-11-10,6.48,2,171,2020-01-31,82 days 00:00:00.000000000
34037690,Jamaica Plain Pondside Ideal Summer Rental,134967825,Jamaica Plain,42.321690000000004,-71.11142,Entire home/apt,74,60,0,,,1,0,2020-01-31,
34040798,Luxury Boston Apartment,158837906,Jamaica Plain,42.32798,-71.11117,Entire home/apt,179,14,12,2019-11-14,1.88,9,365,2020-01-31,78 days 00:00:00.000000000
34061048,Luxury Boston Apartment,158837906,Jamaica Plain,42.3259,-71.11215,Entire home/apt,200,14,9,2019-11-30,1.34,9,365,2020-01-31,62 days 00:00:00.000000000
34086554,Luxury Boston Apartment Fenway,158837906,Fenway,42.34362,-71.09808000000001,Entire home/apt,220,14,7,2019-11-04,1.12,9,360,2020-01-31,88 days 00:00:00.000000000
34089487,Cozy Room 4,256722426,Roxbury,42.325109999999995,-71.07167,Private room,59,1,35,2019-11-18,4.93,6,332,2020-01-31,74 days 00:00:00.000000000
34089666,Cozy Room 2,256722426,Roxbury,42.32485,-71.07306,Private room,59,1,37,2019-11-18,5.19,6,331,2020-01-31,74 days 00:00:00.000000000
34089850,Cozy Room 3,256722426,Roxbury,42.325140000000005,-71.07358,Private room,59,1,39,2019-11-14,5.47,6,315,2020-01-31,78 days 00:00:00.000000000
34092668,Large Picturesque 3 Bedroom Dream Home,16541124,Brighton,42.34795,-71.16771,Entire home/apt,250,1,24,2019-11-03,3.33,5,90,2020-01-31,89 days 00:00:00.000000000
34096297,NEAR HARVARD BUSINESS SCHOOL WITH MEMORY BED 1,15154687,Allston,42.35989,-71.13243,Private room,99,1,46,2019-11-17,6.36,4,355,2020-01-31,75 days 00:00:00.000000000
34125814,"4BR, 2car Parking Gorgeous Home-Train/Arprt/Dwntn",50990023,East Boston,42.39095,-71.0002,Entire home/apt,300,2,30,2019-12-01,4.37,3,310,2020-01-31,61 days 00:00:00.000000000
34133759,"Snazzy Back Bay 1BR w/ W/D, Gym, Doorman, near T Station, by Blueground",107434423,Back Bay,42.3497,-71.0749,Entire home/apt,108,92,0,,,117,350,2020-01-31,
34149470,3-31 Micro-Studio Awaits Boston Stay!,244600805,Bay Village,42.349059999999994,-71.07042,Private room,100,2,10,2019-09-28,1.6,24,201,2020-01-31,125 days 00:00:00.000000000
34149473,5-3 Charming Room Awaits Boston Stay!,244600805,Bay Village,42.34872,-71.07085,Private room,100,2,4,2019-09-26,0.76,24,201,2020-01-31,127 days 00:00:00.000000000
34149872,3-33 Contemporary Modern Flat A,244600805,Bay Village,42.34877,-71.07016999999999,Entire home/apt,140,2,23,2019-11-13,3.9,24,87,2020-01-31,79 days 00:00:00.000000000
34155448,"Restful Clean, 5m. to Airport/15m. Uber to Boston",57064175,East Boston,42.37941,-71.03739,Private room,88,1,63,2019-11-29,8.92,7,81,2020-01-31,63 days 00:00:00.000000000
34195621,"private room next to public transportation, food S",258171811,Allston,42.35358,-71.13073,Private room,59,91,21,2019-08-28,3.23,1,0,2020-01-31,156 days 00:00:00.000000000
34212295,NEAR HARVARD BUSINESS SCHOOL WITH MEMORY BED 2,15154687,Allston,42.359190000000005,-71.13223,Private room,99,1,50,2019-11-25,6.85,4,348,2020-01-31,67 days 00:00:00.000000000
34212710,NEAR HARVARD BUSINESS SCHOOL WITH MEMORY BED 3,15154687,Allston,42.35925,-71.13256,Private room,99,1,38,2019-11-18,5.35,4,330,2020-01-31,74 days 00:00:00.000000000
34212943,NEAR HARVARD BUSINESS SCHOOL WITH MEMORY BED 4,15154687,Allston,42.35926,-71.1315,Private room,99,1,44,2019-11-17,6.06,4,354,2020-01-31,75 days 00:00:00.000000000
34225559,Amazing Family Central Spacious Apartment,217278349,Downtown,42.36274,-71.06366,Entire home/apt,300,1,41,2019-11-17,5.72,1,277,2020-01-31,75 days 00:00:00.000000000
34227158,"Your Restful bedroom, minutes from Airport&Boston",57064175,East Boston,42.378440000000005,-71.03787,Private room,76,1,70,2019-11-20,9.72,7,73,2020-01-31,72 days 00:00:00.000000000
34227954,Relaxing/Clean/5m. to Airport/15m. to Boston,57064175,East Boston,42.37958,-71.03702,Private room,76,1,59,2019-11-15,9.12,7,66,2020-01-31,77 days 00:00:00.000000000
34228239,Comfy/Clean/5m. to Airport/15m. to Boston,57064175,East Boston,42.38001,-71.03746,Private room,76,1,41,2019-11-18,6.61,7,85,2020-01-31,74 days 00:00:00.000000000
34228492,Escape/Relax/5m.to Airport/15m to Boston,57064175,East Boston,42.381029999999996,-71.03372,Private room,76,1,35,2019-11-16,4.91,7,81,2020-01-31,76 days 00:00:00.000000000
34228708,Clean/Modern Room/5m. to Airport/15m. to Boston,57064175,East Boston,42.3781,-71.03759000000001,Private room,88,1,72,2019-11-11,10.19,7,74,2020-01-31,81 days 00:00:00.000000000
34229078,"Sleek Room, 5m. to Airport/15m. to Boston",57064175,East Boston,42.38022,-71.03526,Private room,88,1,37,2019-11-01,5.44,7,33,2020-01-31,91 days 00:00:00.000000000
34242176,Shelly's Golden Room,139072570,East Boston,42.38236,-71.02286,Private room,69,2,0,,,5,0,2020-01-31,
34276092,65 Beech Glen | Unit 1A | Private BR | Co-Living,814298,Roxbury,42.32347,-71.09376999999999,Private room,60,91,0,,,94,247,2020-01-31,
34283601,"Up to 6 by Boston Harbor & Airport, 2min to Subway",37134422,East Boston,42.36582,-71.03716999999999,Entire home/apt,245,1,32,2019-11-30,4.64,1,90,2020-01-31,62 days 00:00:00.000000000
34342016,Quiet Pondside Room Near Boston College,259272534,Brighton,42.34278,-71.16801,Private room,60,2,27,2019-11-10,4.22,1,23,2020-01-31,82 days 00:00:00.000000000
34356588,"CHARMING, SUNNNY & QUIET 2-BR APT",2264450,Allston,42.35199,-71.1382,Entire home/apt,110,60,1,2019-08-15,0.27,1,0,2020-01-31,169 days 00:00:00.000000000
34365148,"H9, 2 min walk to T/Subway, 17 min to Downtown",30525952,Dorchester,42.28332,-71.06611,Private room,40,91,16,2019-11-30,2.31,10,356,2020-01-31,62 days 00:00:00.000000000
34422276,★ The Boiler Room | Close to Subway + Downtown ★,102027626,Dorchester,42.288090000000004,-71.06764,Private room,79,2,45,2019-11-25,8.54,6,162,2020-01-31,67 days 00:00:00.000000000
34446608,"Location! Beautiful 5 Bedroom 2.5 Bath, 3 Parking!",26638332,Allston,42.35406,-71.13801,Entire home/apt,408,2,16,2019-11-10,3.1,3,146,2020-01-31,82 days 00:00:00.000000000
34480993,"62/R2 Cozy, Sunny Room. Center of Boston BU/BC/MIT",215617803,Allston,42.35143,-71.13468,Private room,10,91,10,2019-11-03,1.5,12,101,2020-01-31,89 days 00:00:00.000000000
34481418,"62/R3 Cozy, Sunny Room. Center of (Website hidden by Airbnb)",215617803,Allston,42.35223,-71.13327,Private room,99,91,12,2019-11-12,2.38,12,348,2020-01-31,80 days 00:00:00.000000000
34498662,"62/R4 Cozy, Sunny Room. Center of (Website hidden by Airbnb)",215617803,Allston,42.351240000000004,-71.1326,Private room,99,91,15,2019-11-15,2.39,12,0,2020-01-31,77 days 00:00:00.000000000
34537939,Lux Seaport unit  Views/Balcony/Convention center/,154342968,South Boston Waterfront,42.35062,-71.04728,Entire home/apt,450,91,0,,,3,2,2020-01-31,
34539683,Luxury in Seaport / City Views / Convention center,154342968,South Boston Waterfront,42.351079999999996,-71.04703,Entire home/apt,450,91,7,2019-11-11,1.09,3,28,2020-01-31,81 days 00:00:00.000000000
34542399,A large beautiful entire first floor in Boston,50032344,West Roxbury,42.29234,-71.15281,Entire home/apt,150,91,26,2019-11-10,3.84,2,179,2020-01-31,82 days 00:00:00.000000000
34548611,Multi storey,254641847,Fenway,42.3441,-71.09442,Shared room,110,91,1,2019-06-01,0.16,1,0,2020-01-31,244 days 00:00:00.000000000
34563908,"(C-42) Simple One, Back Bay Commonwealth Ave!",260643536,Back Bay,42.34912,-71.08896999999999,Entire home/apt,100,1,0,,,3,37,2020-01-31,
34578666,*GREAT LOCATION LUXURY ROOM *ST ELZBT/ HOSP& BC/BU,225444213,Brighton,42.34603,-71.15213,Private room,62,1,36,2019-11-21,5.57,1,359,2020-01-31,71 days 00:00:00.000000000
34592935,"Premium Fenway 1BR, near Longwood & Harvard Medical, by Blueground",107434423,Fenway,42.34328,-71.09469,Entire home/apt,78,92,0,,,117,351,2020-01-31,
34617087,Chic New Apt Most Amazing Location In The City,1118374,Back Bay,42.34783,-71.08443,Entire home/apt,303,91,31,2019-11-16,4.54,12,100,2020-01-31,76 days 00:00:00.000000000
34634341,"Private Bedroom-Queen bed, Free Parking & WiFi",43544288,West Roxbury,42.2616,-71.15769,Private room,55,28,9,2019-09-02,1.35,6,365,2020-01-31,151 days 00:00:00.000000000
34635283,"Nice Bedroom-Queen bed, Free Parking & WiFi",43544288,West Roxbury,42.28034,-71.16314,Private room,58,28,8,2019-10-26,1.19,6,365,2020-01-31,97 days 00:00:00.000000000
34670613,CAILLOU ESTATES,51772323,Hyde Park,42.26717,-71.10459,Private room,100,91,1,2019-05-19,0.15,2,89,2020-01-31,257 days 00:00:00.000000000
34685709,Treetop appt Victorian Boston estate great area :),261646616,Dorchester,42.3168,-71.05842,Entire home/apt,500,91,19,2019-11-21,3.15,4,27,2020-01-31,71 days 00:00:00.000000000
34687806,Spacious 3 bed Unit - Classic Southie Experience,261664879,South Boston,42.33672,-71.04756,Entire home/apt,245,91,18,2019-11-17,2.71,4,178,2020-01-31,75 days 00:00:00.000000000
34688974,Spacious 3 bed Penthouse! Southie experience #4-3,261664879,South Boston,42.33615,-71.04916,Entire home/apt,245,91,19,2019-11-17,3.06,4,180,2020-01-31,75 days 00:00:00.000000000
34708032,Free blueberry Waffles for Airbnb guests + coffee,105532365,Jamaica Plain,42.3099,-71.10639,Private room,40,4,21,2019-10-31,3.21,1,184,2020-01-31,92 days 00:00:00.000000000
34709924,DELUXE TWO QUEENS,243931054,Bay Village,42.35049,-71.06864,Hotel room,100,1,0,,,13,184,2020-01-31,
34719415,Boylston JP @ Stonybrook Station (Breathing Rm B),12521814,Jamaica Plain,42.31688,-71.1032,Private room,138,91,3,2019-10-04,0.59,10,348,2020-01-31,119 days 00:00:00.000000000
34742835,Authentic Modern City Sanctuary,262017441,East Boston,42.377340000000004,-71.03185,Entire home/apt,180,2,27,2019-12-01,4.15,1,20,2020-01-31,61 days 00:00:00.000000000
34746152,1 Cozy Bedroom close Downtown Boston,261924568,Jamaica Plain,42.32575,-71.10509,Private room,250,1,15,2019-11-17,2.28,11,361,2020-01-31,75 days 00:00:00.000000000
34747241,5 Cozy Bedroom close Downtown Boston,261924568,Jamaica Plain,42.32585,-71.10333,Private room,300,1,24,2019-11-27,3.83,11,357,2020-01-31,65 days 00:00:00.000000000
34779735,Traveling Professional | CoLiving | Private BR -2B,814298,Roxbury,42.32503,-71.09586,Private room,140,91,0,,,94,263,2020-01-31,
34782422,Entire Townhouse! 2Bed / 2Bath with Cozy Fireplace,77565225,Charlestown,42.3819,-71.06737,Entire home/apt,215,2,10,2019-11-17,2.46,1,110,2020-01-31,75 days 00:00:00.000000000
34806841,Traveling Professional | CoLiving | Private BR -2D,814298,Roxbury,42.32653,-71.09753,Private room,140,91,0,,,94,306,2020-01-31,
34813178,Beautiful Private Quarters on Centre and Green St.,4438654,Jamaica Plain,42.31196,-71.11438000000001,Entire home/apt,77,1,23,2019-09-28,3.5,1,213,2020-01-31,125 days 00:00:00.000000000
34814408,Boston Bay Village 2 Bedroom Apartment,4140161,Bay Village,42.348620000000004,-71.0707,Entire home/apt,999,7,3,2019-10-21,0.74,7,289,2020-01-31,102 days 00:00:00.000000000
34815290,Gorgeous 2 Bedroom Apartment in Boston Bay Village,4140161,Bay Village,42.348929999999996,-71.07072,Entire home/apt,999,7,2,2019-11-11,0.71,7,286,2020-01-31,81 days 00:00:00.000000000
34840941,Stylish Charlestown home w/ backyard and fire pit,206544913,Charlestown,42.37826,-71.0653,Entire home/apt,700,2,4,2019-08-25,0.67,1,74,2020-01-31,159 days 00:00:00.000000000
34851717,Cozy attic guest suite,9315806,Brighton,42.35463,-71.16537,Entire home/apt,105,3,12,2019-11-05,1.94,1,0,2020-01-31,87 days 00:00:00.000000000
34867688,Private room on the top floor in fabulous JP.,133457702,Jamaica Plain,42.32443,-71.10596,Private room,69,1,11,2019-11-03,1.71,6,36,2020-01-31,89 days 00:00:00.000000000
34958381,"Convenient Back Bay 1BR w/ Gym, W/D near Newbury St by Blueground",107434423,Back Bay,42.34917,-71.08191,Entire home/apt,164,92,0,,,117,208,2020-01-31,
34974052,"Dapper Back Bay 1BR w/ W/D, Gym, Doorman, near T Station, by Blueground",107434423,Back Bay,42.34888,-71.07469,Entire home/apt,242,92,0,,,117,93,2020-01-31,
34980484,A large beautiful entire second floor in Boston,50032344,West Roxbury,42.2913,-71.15236,Entire home/apt,150,91,14,2019-10-28,2.39,2,121,2020-01-31,95 days 00:00:00.000000000
35001266,"Renovated One Bedroom Apartment Allston, MA.",263682099,Allston,42.3517,-71.14151,Entire home/apt,99,1,54,2019-11-30,8.39,1,333,2020-01-31,62 days 00:00:00.000000000
35003138,Traveling Professional | CoLiving | Private BR -2C,814298,Roxbury,42.32598,-71.09608,Private room,140,91,0,,,94,306,2020-01-31,
35003565,Traveling Professional | CoLiving | Private BR -2A,814298,Roxbury,42.32632,-71.09557,Private room,140,90,0,,,94,33,2020-01-31,
35004296,65 Beech Glen | Unit 1B | Private BR | Co-Living,814298,Roxbury,42.32418,-71.09397,Private room,60,100,0,,,94,245,2020-01-31,
35004410,65 Beech Glen | Unit 1C | Private BR | Co-Living,1444340,Roxbury,42.32437,-71.09451,Private room,60,91,0,,,19,105,2020-01-31,
35004562,65 Beech Glen | Unit 1D | Private BR | Co-Living,814298,Roxbury,42.324220000000004,-71.09621,Private room,60,91,0,,,94,22,2020-01-31,
35027638,"Quiet, Modern Guest Suite ★ Near Subway/Downtown",4231359,East Boston,42.37975,-71.03008,Private room,150,1,24,2019-11-28,3.81,1,266,2020-01-31,64 days 00:00:00.000000000
35038113,Printing Press Loft,263093704,Jamaica Plain,42.306490000000004,-71.1139,Entire home/apt,145,2,23,2019-11-30,3.85,1,111,2020-01-31,62 days 00:00:00.000000000
35041910,Country in the City,263970189,West Roxbury,42.2645,-71.1573,Private room,35,91,0,,,1,320,2020-01-31,
35061366,studio next to E line,264109435,Mission Hill,42.33113,-71.11295,Entire home/apt,80,91,1,2019-07-10,0.2,1,0,2020-01-31,205 days 00:00:00.000000000
35077924,*FortHill Special! Clean Comfy & Cozy Guest Suite1,69967323,Roxbury,42.323570000000004,-71.09363,Private room,120,3,18,2019-11-23,3.12,3,90,2020-01-31,69 days 00:00:00.000000000
35079257,*FortHill Special! Clean Comfy & Cozy Guest Suite3,69967323,Roxbury,42.32255,-71.09376,Private room,119,3,9,2019-11-02,1.7,3,90,2020-01-31,90 days 00:00:00.000000000
35080086,*FortHill Special! Clean Comfy & Cozy Guest Suite2,69967323,Roxbury,42.32213,-71.09488,Private room,140,3,7,2019-10-24,1.16,3,90,2020-01-31,99 days 00:00:00.000000000
35084086,"3D south end, sunny room near T/BU Medical",41932249,South End,42.33848,-71.0701,Private room,80,91,8,2019-08-26,1.27,17,0,2020-01-31,158 days 00:00:00.000000000
35084498,"3C south end, sunny room w/bath near T/BU Medical",41932249,South End,42.338609999999996,-71.06985999999999,Private room,69,91,13,2019-09-01,2.06,17,0,2020-01-31,152 days 00:00:00.000000000
35124890,Near Airport and DownTown Boston.,217654057,East Boston,42.3701,-71.03581,Private room,69,1,31,2019-11-27,10.45,1,138,2020-01-31,65 days 00:00:00.000000000
35126534,Evon | Boston Commons | Gorgeous 1BR + Subway b81,212359760,Downtown,42.351690000000005,-71.06399,Entire home/apt,299,1,6,2019-09-15,1.01,14,61,2020-01-31,138 days 00:00:00.000000000
35161089,Gorgeous Beacon Hill 1BR | 1BA,3731207,Beacon Hill,42.35658,-71.07143,Entire home/apt,240,3,41,2019-11-30,6.91,2,59,2020-01-31,62 days 00:00:00.000000000
35165584,3A BU Medical/NEU sunny cozy room,41932249,South End,42.33826,-71.06967,Private room,56,91,4,2019-08-19,0.65,17,0,2020-01-31,165 days 00:00:00.000000000
35194311,Cozy Room 6,256722426,Roxbury,42.32609,-71.06918,Private room,55,1,27,2019-11-18,4.6,6,337,2020-01-31,74 days 00:00:00.000000000
35196645,Comfortable Stay | Close to Airport + Downtown,265040078,East Boston,42.38163,-71.02853,Private room,95,1,1,2019-08-13,0.26,1,151,2020-01-31,171 days 00:00:00.000000000
35220211,Lux Longwood 2BR w/ Gym + W/D near Harvard Medical by Blueground,107434423,Mission Hill,42.33327,-71.10276999999999,Entire home/apt,119,92,0,,,117,155,2020-01-31,
35234168,Shared Apartment - Patriots Room,265284433,Dorchester,42.30807,-71.07309000000001,Private room,95,1,17,2019-11-10,3.67,5,76,2020-01-31,82 days 00:00:00.000000000
35238309,Private suite/bath-rm best location charming home,261646616,Dorchester,42.31583,-71.05798,Private room,500,91,19,2019-11-11,3.28,4,28,2020-01-31,81 days 00:00:00.000000000
35259036,Seaport Luxe Condo 1BD / 1BA 6,8534462,South Boston Waterfront,42.35298,-71.04767,Entire home/apt,330,91,0,,,133,10,2020-01-31,
35261471,Seaport Luxe Condo 1BD / 1BA 7,8534462,South Boston Waterfront,42.35262,-71.04817,Entire home/apt,330,91,0,,,133,3,2020-01-31,
35261580,Seaport Luxe Condos Studio 4,8534462,South Boston Waterfront,42.3521,-71.04482,Entire home/apt,250,91,0,,,133,48,2020-01-31,
35261626,Seaport Luxe Condo 1BD / 1BA 5,8534462,South Boston Waterfront,42.35309,-71.04438,Entire home/apt,330,91,1,2019-07-05,0.2,133,49,2020-01-31,210 days 00:00:00.000000000
35261663,Seaport Luxe Condo Studio 5,8534462,South Boston Waterfront,42.353790000000004,-71.04579,Entire home/apt,250,91,1,2019-11-04,1.0,133,46,2020-01-31,88 days 00:00:00.000000000
35261863,Seaport Luxe Condo Studio 10,8534462,South Boston Waterfront,42.35443,-71.04658,Entire home/apt,250,91,0,,,133,27,2020-01-31,
35261906,Seaport Luxe Condo Studio 9,8534462,South Boston Waterfront,42.35329,-71.04836,Entire home/apt,250,91,3,2019-10-15,0.86,133,38,2020-01-31,108 days 00:00:00.000000000
35261944,Seaport Luxe Condo Studio 8,8534462,South Boston Waterfront,42.352470000000004,-71.04813,Entire home/apt,250,91,1,2019-08-08,0.25,133,38,2020-01-31,176 days 00:00:00.000000000
35261978,Seaport Luxe Condo 2BD / 2BA 3,8534462,South Boston Waterfront,42.35318,-71.04599,Entire home/apt,400,91,1,2019-10-04,0.48,133,27,2020-01-31,119 days 00:00:00.000000000
35262015,Seaport Luxe Condo 2BD / 2BA 4,8534462,South Boston Waterfront,42.35346,-71.04586,Entire home/apt,400,91,4,2019-10-27,1.21,133,32,2020-01-31,96 days 00:00:00.000000000
35262047,Seaport Luxe Condo Studio 6,8534462,South Boston Waterfront,42.35184,-71.04429,Entire home/apt,250,91,0,,,133,35,2020-01-31,
35262091,Seaport Luxe Condo Studio 7,8534462,South Boston Waterfront,42.35222,-71.04559,Entire home/apt,250,91,0,,,133,56,2020-01-31,
35284340,Beautiful Room in Brighton Center (Free Parking),158062217,Brighton,42.35066,-71.15456999999999,Private room,65,91,3,2019-10-20,0.68,1,0,2020-01-31,103 days 00:00:00.000000000
35318869,HLB · room in 3bed1bath near orange line,41932249,Roxbury,42.322390000000006,-71.08906,Private room,68,91,4,2019-08-31,0.95,17,0,2020-01-31,153 days 00:00:00.000000000
35346496,"Entire 2BR apt, free parking, close to city center",28299940,Jamaica Plain,42.3199,-71.11018,Entire home/apt,250,91,4,2019-10-21,0.96,2,0,2020-01-31,102 days 00:00:00.000000000
35347243,"Private, comfortable 2BR apartment w Keyless Entry",51529382,Roxbury,42.33109,-71.09361,Entire home/apt,172,91,29,2019-11-14,5.54,1,169,2020-01-31,78 days 00:00:00.000000000
35405830,Quiet Room in Boston,81492503,West Roxbury,42.26478,-71.16373,Private room,80,91,0,,,3,90,2020-01-31,
35407404,Quiet Room in Boston #2,81492503,West Roxbury,42.27946,-71.16360999999999,Private room,80,91,1,2019-06-26,0.19,3,90,2020-01-31,219 days 00:00:00.000000000
35424146,Cozy&Spacious #2. 8 minute walk to train station.,266400490,Dorchester,42.30195,-71.06931,Private room,47,1,12,2019-10-18,2.24,3,350,2020-01-31,105 days 00:00:00.000000000
35424411,Cozy&Spacious #3. 8 minute walk to train station.,266400490,Dorchester,42.30135,-71.06940999999999,Private room,47,1,7,2019-11-12,1.18,3,363,2020-01-31,80 days 00:00:00.000000000
35424602,Cozy&Spacious #4. 8 minute walk to train station.,266400490,Dorchester,42.30017,-71.07001,Private room,57,1,10,2019-10-29,1.72,3,0,2020-01-31,94 days 00:00:00.000000000
35425876,Sweet retreat in JP,13524330,Jamaica Plain,42.296490000000006,-71.11538,Entire home/apt,170,1,44,2019-11-26,7.54,1,0,2020-01-31,66 days 00:00:00.000000000
35451331,(X6) Simple Little Stay!,233908696,Back Bay,42.352,-71.07701,Entire home/apt,150,1,14,2019-11-03,3.07,4,221,2020-01-31,89 days 00:00:00.000000000
35454839,(P102) Cute and Cozy 1 bedroom Fenway Park!,233908696,Fenway,42.3468,-71.10545,Entire home/apt,175,1,15,2019-11-17,2.81,4,228,2020-01-31,75 days 00:00:00.000000000
35481543,Convenient Beacon Hill 1BR near Mass Gen Hospital by Blueground,107434423,Beacon Hill,42.35911,-71.0683,Entire home/apt,171,92,0,,,117,155,2020-01-31,
35492591,Seaport Luxe Condos 2BD/1BA 2,8534462,South Boston Waterfront,42.3529,-71.04176,Entire home/apt,400,91,1,2019-07-24,0.22,133,199,2020-01-31,191 days 00:00:00.000000000
35492607,Seaport Luxe Condo 1BD 3,8534462,South Boston Waterfront,42.35197,-71.04236999999999,Entire home/apt,330,91,0,,,133,90,2020-01-31,
35492622,Seaport Luxe Condo 1BD 4,8534462,South Boston Waterfront,42.35147,-71.04395,Entire home/apt,330,91,0,,,133,115,2020-01-31,
35492639,Seaport Luxe Condo 2BD 2,8534462,South Boston Waterfront,42.35288,-71.0434,Entire home/apt,400,91,2,2019-11-17,2.0,133,241,2020-01-31,75 days 00:00:00.000000000
35492653,Seaport Luxe Condo 1BD 2,8534462,South Boston Waterfront,42.352579999999996,-71.0419,Entire home/apt,330,91,0,,,133,150,2020-01-31,
35492668,Seaport Luxe Condos 3BD / 2BA 3,8534462,South Boston Waterfront,42.35204,-71.04397,Entire home/apt,750,91,0,,,133,160,2020-01-31,
35492685,Seaport Luxe Condo Studio 3,8534462,South Boston Waterfront,42.35261,-71.04186,Entire home/apt,250,91,0,,,133,56,2020-01-31,
35492718,Seaport Luxe Condo 1BD 4F,8534462,South Boston Waterfront,42.35253,-71.04349,Entire home/apt,330,91,0,,,133,115,2020-01-31,
35492732,Seaport Luxe Condo 1BD 3F,8534462,South Boston Waterfront,42.35035,-71.04329,Entire home/apt,330,91,0,,,133,101,2020-01-31,
35492741,Seaport Luxe Condo 1BD 2F,8534462,South Boston Waterfront,42.352129999999995,-71.04348,Entire home/apt,330,91,0,,,133,157,2020-01-31,
35492751,Seaport Luxe Condo 1BD 1,8534462,South Boston Waterfront,42.351290000000006,-71.04343,Entire home/apt,330,91,0,,,133,38,2020-01-31,
35492763,Seaport Luxe Condo Studio 4,8534462,South Boston Waterfront,42.353229999999996,-71.04194,Entire home/apt,250,91,1,2019-10-13,0.57,133,254,2020-01-31,110 days 00:00:00.000000000
35492785,Seaport Luxe Condo Studio 2,8534462,South Boston Waterfront,42.35293,-71.04226,Entire home/apt,250,91,1,2019-10-17,0.61,133,32,2020-01-31,106 days 00:00:00.000000000
35492799,Seaport Luxe Condo Studio 1,8534462,South Boston Waterfront,42.35032,-71.04203000000001,Entire home/apt,250,91,0,,,133,22,2020-01-31,
35492812,Seaport Luxe Condos Studio 4F,8534462,South Boston Waterfront,42.351690000000005,-71.04607,Entire home/apt,250,91,0,,,133,49,2020-01-31,
35492825,Seaport Luxe Condo Studio 5F,8534462,South Boston Waterfront,42.353190000000005,-71.04762,Entire home/apt,250,91,1,2019-11-16,1.0,133,47,2020-01-31,76 days 00:00:00.000000000
35492835,Seaport Luxe Condo Studio 6F,8534462,South Boston Waterfront,42.35355,-71.04548,Entire home/apt,250,91,0,,,133,47,2020-01-31,
35492845,Seaport Luxe Condo 1BD / 1BA 6F,8534462,South Boston Waterfront,42.35388,-71.04800999999999,Entire home/apt,330,91,0,,,133,9,2020-01-31,
35492859,Seaport Luxe Condo 1BD / 1BA 7F,8534462,South Boston Waterfront,42.35427,-71.04638,Entire home/apt,330,91,4,2019-09-02,0.95,133,9,2020-01-31,151 days 00:00:00.000000000
35492887,Seaport Luxe Condo Studio 8F,8534462,South Boston Waterfront,42.35429,-71.04687,Entire home/apt,250,91,1,2019-07-28,0.23,133,38,2020-01-31,187 days 00:00:00.000000000
35492897,Seaport Luxe Condo Studio 9F,8534462,South Boston Waterfront,42.354420000000005,-71.04649,Entire home/apt,250,91,4,2019-10-04,0.84,133,32,2020-01-31,119 days 00:00:00.000000000
35492915,Seaport Luxe Condo Studio 10F,8534462,South Boston Waterfront,42.35396,-71.04828,Entire home/apt,250,91,6,2019-09-19,1.08,133,29,2020-01-31,134 days 00:00:00.000000000
35492933,Seaport Luxe Condo Studio 11F,8534462,South Boston Waterfront,42.35256,-71.04858,Entire home/apt,250,91,4,2019-10-23,0.86,133,0,2020-01-31,100 days 00:00:00.000000000
35492949,Seaport Luxe Condo Studio 7F,8534462,South Boston Waterfront,42.352579999999996,-71.04741,Entire home/apt,250,91,0,,,133,64,2020-01-31,
35492957,Seaport Luxe Condo 1BD / 1BA 5F,8534462,South Boston Waterfront,42.35309,-71.04738,Entire home/apt,330,91,0,,,133,54,2020-01-31,
35492970,Seaport Luxe Condo 2BD / 2BA 3F,8534462,South Boston Waterfront,42.353190000000005,-71.04621999999999,Entire home/apt,400,91,2,2019-11-10,0.48,133,36,2020-01-31,82 days 00:00:00.000000000
35492984,Seaport Luxe Condo 2BD / 2BA 4F,8534462,South Boston Waterfront,42.35302,-71.04590999999999,Entire home/apt,400,91,2,2019-08-12,0.41,133,38,2020-01-31,172 days 00:00:00.000000000
35492994,Seaport Luxe Condo Studio 3F,8534462,South Boston Waterfront,42.35187,-71.04251,Entire home/apt,250,91,3,2019-09-30,0.95,133,60,2020-01-31,123 days 00:00:00.000000000
35493007,Seaport Luxe Condos 3BD / 2BA 3F,8534462,South Boston Waterfront,42.35269,-71.04245999999999,Entire home/apt,750,91,1,2019-07-16,0.21,133,160,2020-01-31,199 days 00:00:00.000000000
35493034,Seaport Luxe Condo Studio 1F,8534462,South Boston Waterfront,42.35157,-71.04330999999999,Entire home/apt,250,91,4,2019-09-29,0.85,133,40,2020-01-31,124 days 00:00:00.000000000
35493042,Seaport Luxe Condo Studio 2F,8534462,South Boston Waterfront,42.35308,-71.04203000000001,Entire home/apt,250,91,0,,,133,45,2020-01-31,
35493054,Seaport Luxe Condo Studio 4F,8534462,South Boston Waterfront,42.352779999999996,-71.04356,Entire home/apt,250,91,1,2019-08-09,0.25,133,255,2020-01-31,175 days 00:00:00.000000000
